air_temp [K],process_temp [K],speed [RPM],torque [Nm],tool_wear [min],product_type_H,product_type_L,product_type_M,target
0.061400491492043775,-0.5789607235077509,-0.4579462646820003,0.18551531345055688,1.7204391963263115,1.0,0.0,0.0,1
-1.2057253596509583,-1.4785974333156486,-0.3214386883854167,1.3185247154480606,-1.518596461145197,0.0,1.0,0.0,1
-1.5868932986126734,-1.3349579586404396,0.04480115045907563,-0.24376154072241046,1.2495661712313344,0.0,1.0,0.0,0
0.9885657484259106,0.9330337467576266,0.5242423940373202,-1.0812032726336087,0.03671140962306034,0.0,0.0,1.0,0
-1.1233106701457107,-1.8641560232333132,-0.1749427528476198,0.31218717205897323,-0.23439730179525975,0.0,1.0,0.0,0
0.5249831199589772,0.17703651162493786,1.3332994925756079,-1.6301146599367473,-1.6612852566285234,0.0,1.0,0.0,0
-0.6082188607379939,-0.8057598940475231,0.17797927367525468,-0.46895595602626233,-0.9478412792118915,0.0,0.0,1.0,0
0.4734739390181938,0.32823595865150995,0.12470802438878306,-0.1170896821139941,1.2352972916830018,0.0,1.0,0.0,0
0.42196475807743966,0.4794354056780391,-0.22488454905368693,0.13625403510283912,-0.9478412792118915,0.0,1.0,0.0,0
1.5139593940218017,1.0010734979195925,-0.5245353262900898,0.17425559268536403,-0.9050346405668936,0.0,1.0,0.0,1
0.8288872875095172,1.6739110371876753,3.963567426095144,-2.4781123800653138,-0.26293506089192503,0.0,0.0,1.0,1
1.029773093178549,0.33579593100283,-0.48791134240564055,0.15032868605933006,0.2650134823963825,0.0,1.0,0.0,1
-0.29401285699927965,-0.677240364074997,-0.7243025111143584,1.452937632082547,-1.133336713340216,0.0,1.0,0.0,1
1.3594318511994807,0.9027938573523465,-0.5212058732096854,0.23688778944174782,-0.32001057908525554,0.0,1.0,0.0,1
1.2718662436001607,0.9254737744063065,-0.6710312618278867,0.7492050842580105,-0.5625815314069104,0.0,1.0,0.0,1
0.9679620760496207,0.381155765110793,-0.2448612675361138,-0.20435251804423626,1.192490653038004,0.0,1.0,0.0,1
1.3182245064468716,1.515151617809826,3.780447506672898,-2.3507367889090727,-1.4472520634035337,0.0,0.0,1.0,1
0.4734739390181938,0.7062345762178543,0.8005869997108918,-1.3767709427199144,-0.5340437723102451,0.0,0.0,1.0,0
-1.4838749367311066,-1.1837585116138674,0.22459161680091735,-0.20857491333118366,-0.5055060132135798,0.0,0.0,1.0,0
-2.4110401936650026,-2.6957529818792447,-0.031776270390227325,0.10810473318985776,-0.3770860972785861,0.0,1.0,0.0,0
-1.4323657557903526,-2.2421546407996575,0.5009362224744889,-0.8630461828080024,-1.3473699065652054,0.0,1.0,0.0,0
1.48820480355141,1.295912419621331,-0.5078880608880674,0.6366078766060845,-1.3473699065652054,0.0,1.0,0.0,1
-0.29916377509338143,-0.8813596175608092,0.1180491182279741,-0.34932142289609097,-0.5340437723102451,0.0,1.0,0.0,0
0.700114335157588,0.6306348527045683,-0.7376203234359763,0.40296867072833836,1.3209105689729976,0.0,1.0,0.0,1
0.7928308608509805,0.5247952397860022,-0.497899701646854,1.1841117988135739,-0.47696825411691457,0.0,1.0,0.0,1
0.6795106627812981,0.32823595865150995,-0.25484962677732725,0.09403008223336683,-0.3628172177302535,1.0,0.0,0.0,0
-1.6384024795534275,-1.1837585116138674,-0.288144157581372,0.5655308892758065,0.4933155551697047,0.0,0.0,1.0,0
-1.1748198510864942,-0.7301601705342801,0.021494978896244295,-0.7293369987213405,0.5075844347180374,0.0,0.0,1.0,0
-0.6597280416787773,0.025837064598408708,0.5974903618062187,-1.0108300178511551,-1.6184786179835255,0.0,1.0,0.0,0
0.8855473865443731,1.0086334702709125,0.16466146135363677,-0.834896880895021,0.6074665915563658,0.0,1.0,0.0,0
0.9370565674851565,1.0086334702709125,0.04147169737867115,-0.5041425834174892,-0.9763790383085569,0.0,1.0,0.0,0
-1.0511978168286373,-1.8490360785306301,-0.631077824863033,1.1285169275354356,0.8500375438780206,0.0,1.0,0.0,1
0.6280014818405147,0.4794354056780391,0.5109245817157023,-0.9404567630687015,0.16513132555805407,0.0,0.0,1.0,0
-0.7627464035603149,-1.1081587881006243,-0.0351057234706318,-0.525254559852225,0.12232468691305616,0.0,1.0,0.0,0
0.061400491492043775,0.2526362351382239,-0.15829548744559743,-0.5111799088957342,-0.3913549768269188,0.0,1.0,0.0,0
0.5661904647115863,-0.11024243772548042,-0.8541511812501329,1.2453365304743085,-1.5043275815968644,1.0,0.0,0.0,1
1.2976208340705524,1.7646307054036015,0.3610991930975009,-1.0178673433294005,-0.5483126518585777,0.0,1.0,0.0,0
-0.18069265892959718,0.5021153227319992,-0.8741278997325598,1.8751771607772687,0.2935512414930478,0.0,1.0,0.0,1
-0.7318408949958507,-0.34460158061661567,-0.281485251420563,1.0764407189964198,-0.20585954269859447,0.0,1.0,0.0,1
-0.3867293826926722,-0.6394405023183539,-0.3980161092347197,-0.20435251804423626,1.349448328069663,0.0,1.0,0.0,1
1.1430932912482314,1.3866320878372569,-0.055082441953058656,-0.5604411872434519,-0.6910014473419042,0.0,1.0,0.0,0
-0.6700298778669223,-0.3975213870758987,-0.7575970419184032,1.2615223790742731,1.263835050779667,0.0,1.0,0.0,1
0.3704555771366563,0.5550351291912822,-0.5278647793704943,0.41070972875440825,-0.10597738586026602,0.0,0.0,1.0,0
0.1335133448091171,-0.23120199534668656,-0.2615085329381362,0.120068186502875,1.5064060031013218,0.0,1.0,0.0,1
0.30349364191365547,0.6230748803532483,-0.5378531386117077,1.2565962512395012,-0.8622280019218957,0.0,1.0,0.0,1
0.6692088265931239,-0.16316224418476347,-0.25484962677732725,0.009582176494422756,1.4635993644563239,0.0,1.0,0.0,1
1.2976208340705524,0.7818342997310974,-0.44795790544078684,-0.02560445089680407,1.035532978006345,0.0,1.0,0.0,0
1.3954882778580173,0.9557136638116296,-0.9307286020994359,0.7147221894146081,1.4350616053596588,0.0,1.0,0.0,1
1.59637408352702,1.371512143134617,-0.6943374333907181,0.5472338430323687,-0.5911192905035757,0.0,1.0,0.0,1
0.061400491492043775,0.17703651162493786,-0.025117364229418373,-0.15227630950522095,-0.020364108570270205,1.0,0.0,0.0,0
-0.8966702740063165,-1.2291183457218304,3.4208665739892146,-2.2529179647614623,0.15086244600972143,0.0,1.0,0.0,1
-0.0725233789539872,-0.2009621059414065,-0.41133392155633763,0.11232712847680514,1.2067595325863365,1.0,0.0,0.0,1
-0.09312705133027713,1.235432640810728,-0.09836533199831685,-0.4619186305480169,-1.0619923155985527,0.0,1.0,0.0,0
-1.2263290320272482,-1.1837585116138674,0.031483338137457725,-0.3352467719396,-1.5614030997901949,0.0,1.0,0.0,0
0.3704555771366563,0.6306348527045683,0.3144868499718382,-0.848971531851512,0.050980289171392974,0.0,1.0,0.0,0
0.38075741332483054,0.36603582040811006,-0.5378531386117077,1.1988901823178892,-0.8764968814702284,0.0,1.0,0.0,1
0.11290967243279788,-0.5033609999944648,-0.2615085329381362,-0.08190305472276728,-1.204681111081879,0.0,0.0,1.0,0
-1.3911584110377433,-1.5693171015315748,-0.6677018087474823,1.363563598508831,-1.518596461145197,0.0,1.0,0.0,1
0.9731129941436931,-0.027082741860874348,-0.6477250902650554,0.49375016939770355,0.1794002051063867,0.0,1.0,0.0,1
1.0555276836489114,0.46431546097535614,-0.6344072779434375,0.32696555556328855,-0.1345151449569313,0.0,1.0,0.0,1
1.225507980753479,0.5852750185966052,-0.5811360286569659,0.7675021305014482,0.8785753029746859,0.0,1.0,0.0,1
0.009891310551260383,0.8574340232443834,-0.14164822204357505,0.09403008223336683,-1.090530074695218,0.0,1.0,0.0,0
0.7773781065687632,0.16947653927361783,-0.6044422002197972,0.9335830117880388,-0.2201284222469271,0.0,1.0,0.0,1
1.0658295198370857,0.8649939955957034,-0.9373875082602449,0.8139484786578679,1.377986087166328,0.0,1.0,0.0,1
-0.6030679426439215,-0.9342794240200922,-0.631077824863033,0.5655308892758065,1.1639528939413386,0.0,1.0,0.0,1
0.9885657484259106,0.10143678811169476,-0.47126407700361816,0.5929764586409634,0.5503910733630353,0.0,1.0,0.0,1
-1.1954235234627841,-1.0476790092900212,-0.7542675888379986,1.6929104308907137,0.40770227787970886,1.0,0.0,0.0,1
0.03564590102165208,-0.16316224418476347,-0.1050242381591258,-0.10794115899227495,1.4635993644563239,0.0,1.0,0.0,1
-1.3911584110377433,-1.4332375992076856,-0.5045586078076629,0.4993800297803002,1.3209105689729976,0.0,1.0,0.0,1
-1.329347393908815,-1.1081587881006243,0.7772808281480604,-1.2923230369809697,-0.20585954269859447,0.0,0.0,1.0,0
-1.53538411767189,-0.9569593410740952,-0.27149689217934964,-0.011529799940313638,-1.7611674134668518,0.0,0.0,1.0,0
-0.1446362322710605,-0.35216155296793566,-0.8075388381244702,1.1074049511006998,-1.5756719793385277,0.0,1.0,0.0,0
1.0452258474607665,0.5625951015426452,-0.5744771224961569,0.20873848752876645,-0.2914728199885903,0.0,1.0,0.0,1
0.45802118473597636,0.7364744656231343,3.7371646166276395,-2.3211800219004424,-1.518596461145197,0.0,1.0,0.0,1
-1.8444392033165318,-1.712956576206784,-0.3147797822246078,-0.07486572924452183,0.3363578801380457,0.0,1.0,0.0,0
0.7825290246628356,0.6306348527045683,-0.3247681414658212,0.06588078032038547,0.2650134823963825,0.0,1.0,0.0,0
0.16956977146765376,-0.11024243772548042,-0.8141977442852792,1.6985402912733099,-0.6196570496002409,0.0,1.0,0.0,1
0.061400491492043775,1.311032364323971,-0.18160165900842876,-0.4759932815045073,-1.204681111081879,0.0,1.0,0.0,0
1.87967457870127,2.573547746995573,-0.025117364229418373,-0.6821869180170965,1.1354151348446733,0.0,1.0,0.0,1
0.6280014818405147,-0.2009621059414065,0.021494978896244295,0.11514205866810323,-0.30574169953692293,0.0,1.0,0.0,0
0.8700946322621557,0.8801139402983436,-0.5012291547272585,0.657016120492996,-0.06317074721526811,0.0,1.0,0.0,1
0.9370565674851565,0.6306348527045683,0.2445683352833442,-0.8630461828080024,0.6502732302013637,0.0,1.0,0.0,0
-0.3043146931874539,0.33579593100283,0.5708547371629829,-1.1262421556943791,1.0926084961996754,0.0,0.0,1.0,1
-0.5052004988564565,0.4794354056780391,-0.7809032134812345,0.5233069364063342,-0.19159066315026185,0.0,1.0,0.0,0
1.9311837596420534,2.550867829941613,-0.028446817309822847,-0.7089287548344291,1.1354151348446733,0.0,1.0,0.0,1
1.11733870077784,0.7440344379744543,-0.6810196210691002,1.0679959284225256,-1.204681111081879,0.0,1.0,0.0,1
-0.4845968264801372,0.48699537802935916,-0.47126407700361816,0.6260518883887166,1.263835050779667,0.0,1.0,0.0,1
-1.5868932986126734,-1.1837585116138674,-0.09836533199831685,-0.6026651401129242,-0.7766147246319,0.0,1.0,0.0,0
-1.0718014892049565,-1.1837585116138674,0.031483338137457725,-0.28598549359188274,-0.419892735923584,0.0,0.0,1.0,0
-1.2778382129680317,-1.1837585116138674,-0.6810196210691002,0.41070972875440825,0.6360043506530311,0.0,1.0,0.0,0
0.9885657484259106,1.235432640810728,-0.6577134495062689,0.8047999555361488,-0.3628172177302535,0.0,1.0,0.0,0
0.7825290246628356,0.17703651162493786,-0.5345236855313032,0.9173971631880747,-0.2486661813435924,0.0,1.0,0.0,1
1.6066759197151943,1.9158301524301304,-0.33142704762663017,-0.06079107828803089,-0.10597738586026602,0.0,1.0,0.0,0
-0.541256925514993,-0.0875625206714774,-0.2748263452597541,0.2404064521808708,1.4778682440046567,0.0,1.0,0.0,1
-1.0718014892049565,-1.6373568526934978,0.29118067840900685,-0.8841581592427388,0.40770227787970886,0.0,1.0,0.0,0
1.2461116531297691,1.6134312583770722,-0.2748263452597541,0.19255263892880234,0.678810989298029,0.0,1.0,0.0,0
0.4168138399833672,0.2601962074895439,-0.40467501539552864,0.2636296262590804,1.192490653038004,1.0,0.0,0.0,1
0.0047403924571879,0.9481536914603096,-0.6011127471393928,0.9680659066314412,0.9071130620713511,0.0,1.0,0.0,1
0.9885657484259106,-0.04976265891483438,0.00817716657462639,-0.5885904891564332,-0.4056238563752514,0.0,0.0,1.0,0
-0.1446362322710605,0.025837064598408708,-0.4646051708428092,-0.07486572924452183,0.9641885802646817,0.0,1.0,0.0,0
0.834038205603619,0.7818342997310974,-0.33475650070703467,0.21366461536353823,-1.6042097384351928,0.0,1.0,0.0,0
0.9731129941436931,0.2526362351382239,-0.4679346239232137,0.4775643207977394,0.5646599529113678,0.0,1.0,0.0,1
-1.1748198510864942,-1.788556299720027,0.1912970859968726,-0.7011876968083591,0.16513132555805407,0.0,1.0,0.0,0
0.8855473865443731,0.32823595865150995,-0.561159310174539,0.3551148574762699,0.07951804826805825,0.0,0.0,1.0,1
0.09230600005650795,0.6684347144612113,-0.9540347736622672,1.2052237752483104,1.2495661712313344,0.0,1.0,0.0,1
-1.4838749367311066,-0.5789607235077509,1.466477615791787,-1.609002683502011,-0.2486661813435924,0.0,1.0,0.0,0
1.235809816941624,0.8952338850010265,-0.5911243878981793,0.3551148574762699,1.1639528939413386,0.0,1.0,0.0,1
0.11290967243279788,0.2526362351382239,0.06144841586109801,0.17144066249406595,0.949919700716349,0.0,1.0,0.0,0
0.834038205603619,1.0086334702709125,-0.5877949348177749,0.41070972875440825,-0.3770860972785861,0.0,0.0,1.0,0
0.5249831199589772,0.2526362351382239,0.12803747746918753,-0.41265735220029914,-1.1047989542435506,0.0,1.0,0.0,0
-1.53538411767189,-1.2593582351271535,-0.7043257926319315,0.40367240327616327,-1.2474877497268768,0.0,1.0,0.0,0
1.0915841103074775,1.0086334702709125,0.3044984907306248,-0.6308144420259055,0.5218533142663699,0.0,1.0,0.0,0
-1.0718014892049565,-1.712956576206784,1.54305503664109,-1.5315921032413122,-1.5614030997901949,0.0,1.0,0.0,0
0.9885657484259106,0.10143678811169476,-0.47792298316442716,0.5014912274237739,0.5075844347180374,0.0,1.0,0.0,1
-1.2263290320272482,-1.1459586498572674,-0.40800446847593314,0.43182170518914464,1.221028412134669,1.0,0.0,0.0,1
1.040074929366694,1.3866320878372569,0.1879676329164681,-0.20857491333118366,0.8928441825230186,0.0,1.0,0.0,0
0.8906983046384456,0.313116013948827,-0.5711476694157525,0.2432213823721689,-0.2486661813435924,0.0,1.0,0.0,1
-0.3506729560341355,-0.5033609999944648,0.0914134935847383,-0.8982328101992292,-1.5328653406935298,0.0,1.0,0.0,0
0.602246891370123,0.5247952397860022,0.6574205172534993,-1.074869679703188,1.3351794485213302,0.0,1.0,0.0,1
-1.3860074929436417,-1.3349579586404396,-0.29480306374218096,-0.2916153539744789,1.306641689424665,0.0,1.0,0.0,1
0.4734739390181938,0.4794354056780391,-0.5178764201292808,0.5796055402322974,-1.7326296543701865,0.0,1.0,0.0,0
-1.2778382129680317,-1.712956576206784,-0.33475650070703467,0.42478437971089916,0.16513132555805407,0.0,0.0,1.0,0
-1.4323657557903526,-2.0909551937731283,0.8205637181933186,-1.123427225503081,0.19366908465471933,0.0,1.0,0.0,0
-0.29916377509338143,0.17703651162493786,-0.3280975945462257,0.051806129363895045,0.7501553870396922,0.0,1.0,0.0,0
-0.046768788483595496,-0.7301601705342801,2.764964317149533,-2.1748036519529386,0.949919700716349,0.0,1.0,0.0,1
1.0452258474607665,0.9330337467576266,0.3610991930975009,-0.8004139860516186,1.4778682440046567,1.0,0.0,0.0,1
-1.6384024795534275,-1.1837585116138674,-0.23820236137530484,0.361448450406691,0.2650134823963825,0.0,1.0,0.0,0
0.8752455503562281,0.373595792759473,-0.6843490741495046,0.5732719473018764,-1.6612852566285234,1.0,0.0,0.0,1
-0.1446362322710605,0.10143678811169476,0.62079653336905,-1.0952779235900998,1.3637172076179955,0.0,0.0,1.0,0
-1.6384024795534275,-1.1837585116138674,-0.4412989992799779,0.7203520497972047,0.43624003697637415,0.0,1.0,0.0,0
-0.7112372226195315,0.17703651162493786,0.4643122385900396,-0.9826807159381737,0.050980289171392974,0.0,1.0,0.0,0
0.9628111579555482,0.2677561798408639,-0.5278647793704943,0.28403787014599186,-0.8764968814702284,0.0,0.0,1.0,1
-0.3506729560341355,-0.35216155296793566,0.6307848926102635,-1.1163899000248356,-0.4484304950202493,0.0,1.0,0.0,0
-1.5868932986126734,-1.1081587881006243,0.9337651229270708,-1.5456667541978029,0.1365935664613888,0.0,0.0,1.0,0
0.942207485579229,0.048516981652411716,-0.4679346239232137,0.585939133162718,0.5931977120080332,0.0,1.0,0.0,1
0.26743721525511877,0.4038356821647531,-0.0018111926665870383,-0.3352467719396,0.6502732302013637,0.0,0.0,1.0,0
-0.4845968264801372,0.6306348527045683,0.6640794234143083,-1.2043564685029027,1.3637172076179955,0.0,1.0,0.0,1
1.1430932912482314,1.41687197724258,-0.22821400213409143,0.42759930990219724,1.2352972916830018,0.0,1.0,0.0,1
-0.6597280416787773,-0.8057598940475231,0.29118067840900685,-0.7504489751560769,-0.26293506089192503,0.0,1.0,0.0,0
0.0047403924571879,0.05607695400373173,0.47430059783125306,-1.0178673433294005,1.4350616053596588,0.0,1.0,0.0,1
-0.7112372226195315,-1.4105576821536827,-0.31145032914420334,-0.11005235663574864,-1.5614030997901949,1.0,0.0,0.0,0
1.1430932912482314,0.32823595865150995,-0.561159310174539,0.4395627632152145,-1.7040918952735213,0.0,1.0,0.0,1
-1.0614996530167824,-1.2669182074784735,-0.5644887632549436,0.9842517552314058,1.0926084961996754,0.0,1.0,0.0,1
0.9010001408266198,0.36603582040811006,-0.5711476694157525,0.26292589371125596,0.15086244600972143,0.0,1.0,0.0,1
-0.8142555845010983,0.2526362351382239,0.6640794234143083,-1.271211060546234,-1.5471342202418623,0.0,1.0,0.0,0
-1.1233106701457107,-0.9569593410740952,0.5908314556454097,-1.00379269237291,0.6930798688463616,0.0,1.0,0.0,0
-0.489747744574239,-0.9796392581280553,-0.7176436049535494,1.3192284479958851,-1.1904122315335464,0.0,1.0,0.0,1
0.931905649391084,0.1467966222196578,-0.5511709509333256,0.6781280969277325,-0.8622280019218957,0.0,1.0,0.0,1
0.09230600005650795,0.5323552121373222,-0.5012291547272585,1.286153018248132,1.192490653038004,1.0,0.0,0.0,1
1.3130735883527698,0.7818342997310974,-0.5877949348177749,0.7928365022231315,0.8785753029746859,0.0,1.0,0.0,1
-0.24765459415259802,0.9330337467576266,0.2878512253286024,-0.44080665411328046,0.8500375438780206,0.0,1.0,0.0,0
-2.668586098368861,-3.3761504934986903,-0.14164822204357505,0.42478437971089916,0.8785753029746859,0.0,1.0,0.0,0
0.9164528951088373,0.07875687105769176,-0.561159310174539,1.1221833346050145,-0.27720394044025765,0.0,1.0,0.0,1
-1.3808565748495691,-0.35216155296793566,-0.41133392155633763,-0.14523898402697547,1.149684014393006,0.0,1.0,0.0,0
0.42196475807743966,-0.04976265891483438,0.480959503992062,-0.9826807159381737,-1.2617566292752096,0.0,1.0,0.0,0
-1.0718014892049565,-1.2593582351271535,0.19462653907727706,-1.236024433155007,-1.0049167974052222,0.0,0.0,1.0,0
-0.5773133521735297,-0.13292235477944045,-0.4646051708428092,0.6211257605539448,1.2923728098763323,0.0,1.0,0.0,1
-1.4735731005429618,-1.4029977098023627,-0.29480306374218096,-0.11427475192269552,1.2781039303279997,0.0,1.0,0.0,1
-1.0718014892049565,-1.1837585116138674,-0.08837697275710342,-0.20857491333118366,-0.07743962676360075,0.0,1.0,0.0,0
0.14381518099726207,-0.5714007511563879,-0.6976668864711225,0.9673621740836169,0.9784574598130144,0.0,1.0,0.0,1
-0.979084963511564,-1.0703589263439814,-0.3280975945462257,1.1144422765789448,-0.07743962676360075,0.0,0.0,1.0,1
-1.5508368719541075,-1.3576378756943996,-0.19824892441045114,0.8864329310837953,1.1639528939413386,0.0,1.0,0.0,1
1.4160919502343365,1.242992613162048,-0.5112175139684719,0.6534974577538736,-0.5055060132135798,0.0,1.0,0.0,1
-0.04161787038952301,0.4794354056780391,-0.08837697275710342,-0.637851767504151,0.32208900058971307,0.0,0.0,1.0,0
0.5249831199589772,0.2526362351382239,-0.35140376610905705,-0.06079107828803089,0.835768664329688,0.0,0.0,1.0,0
-0.9533303730411724,-1.1459586498572674,3.5041029009993263,-2.2691038133614265,-0.2486661813435924,0.0,1.0,0.0,1
1.0349240112726215,0.5474751568399622,-0.6244189187022241,0.3811529617457781,-0.2201284222469271,0.0,1.0,0.0,1
-0.7988028302188515,-0.49580102764314476,-0.6011127471393928,0.7787618512666411,1.1354151348446733,0.0,1.0,0.0,1
-1.046046898734565,-1.0325590645873384,-0.6344072779434375,0.8449127107621474,1.1354151348446733,0.0,1.0,0.0,1
1.6581851006559483,1.462231811350543,-0.5178764201292808,0.4782680533455638,-0.5055060132135798,0.0,1.0,0.0,1
-1.3808565748495691,-0.8813596175608092,-0.2781557983401586,-0.1170896821139941,-0.419892735923584,0.0,0.0,1.0,0
-0.7575954854662423,-0.9569593410740952,-0.6111011063806062,1.478975736352055,0.39343339833137625,0.0,1.0,0.0,1
-0.3352202017519181,-0.44288122118386175,-0.4146633746367421,1.017327184979159,0.9641885802646817,0.0,1.0,0.0,1
1.040074929366694,0.9330337467576266,-0.3613921253502705,0.572568214754052,0.008173650526395066,0.0,1.0,0.0,0
1.194602472189015,1.6890309818903153,0.24123888220293974,-0.7434116496778315,-0.8764968814702284,0.0,1.0,0.0,0
-0.8142555845010983,-0.42776127648117873,0.1879676329164681,-0.7926729280255487,0.992726339361347,0.0,1.0,0.0,0
1.0143203388963022,0.06363692635505173,-0.6943374333907181,0.6767206318320831,-0.5625815314069104,0.0,1.0,0.0,1
0.009891310551260383,-0.42776127648117873,0.8072459058717006,-1.0108300178511551,1.2495661712313344,0.0,1.0,0.0,0
-0.00041052563688458323,0.6608747421098913,-0.7376203234359763,1.1587774270918907,1.0926084961996754,0.0,1.0,0.0,1
-1.1233106701457107,-0.12536238242812045,-0.25152017369692276,-0.07486572924452183,-0.2201284222469271,0.0,1.0,0.0,0
1.5500158206803383,1.303472391972651,-0.5212058732096854,0.5268255991454571,-0.4912371336652472,1.0,0.0,0.0,1
-0.4176348912571364,-1.2442382904245135,-0.6244189187022241,1.1285169275354356,0.835768664329688,0.0,1.0,0.0,1
-0.9172739463826357,-0.42776127648117873,-0.5112175139684719,-0.004492474462068173,-0.27720394044025765,0.0,1.0,0.0,0
-0.05191970657766798,-0.36728149767057566,-0.4612757177624048,0.6457563997278036,1.1782217734896712,0.0,1.0,0.0,1
-1.5817423805185717,-2.015355470259842,-0.9074224305366045,1.9779221127596507,-0.3342794586335882,0.0,1.0,0.0,1
-0.8142555845010983,-0.42776127648117873,0.2745334130069845,-0.8067475789820396,0.7073487483946942,1.0,0.0,0.0,0
-1.8444392033165318,-1.788556299720027,-0.13498931588276608,-0.546366536286961,0.4933155551697047,0.0,0.0,1.0,0
0.061400491492043775,1.1598329172974418,0.0348127912178622,-0.07486572924452183,0.8500375438780206,0.0,1.0,0.0,0
-0.19614541321181464,-0.41264133177853873,4.413043591949749,-2.799718154421127,0.7358865074913595,0.0,1.0,0.0,1
1.3285263426350167,1.0086334702709125,-0.34807431302865255,0.2854453352416412,-0.5340437723102451,0.0,1.0,0.0,1
0.16441885337358128,0.16947653927361783,-0.26483798601854064,-0.1593136349834659,1.2067595325863365,0.0,1.0,0.0,1
1.0709804379311583,1.507591645458506,-0.21489618981247352,0.6563123879451717,1.7917835940679745,0.0,1.0,0.0,1
-0.9687831273233899,-0.42776127648117873,-0.4013455623151242,0.6429414695365055,-1.1190678337918831,0.0,0.0,1.0,0
-1.741420841434965,-1.3349579586404396,0.10806075898676068,-0.5604411872434519,0.5931977120080332,0.0,1.0,0.0,0
-0.7215390588077056,-1.0249990922360184,-0.29147361066177646,1.020142115170457,-1.5043275815968644,0.0,1.0,0.0,1
-0.8142555845010983,0.17703651162493786,0.7373273911832067,-1.3134350134157058,-1.361638786113538,0.0,1.0,0.0,0
-0.31976744746967134,0.5852750185966052,-0.9573642267426717,1.4135286094043726,1.1068773757480082,0.0,1.0,0.0,1
1.5551667387744108,1.7646307054036015,-0.4579462646820003,0.0799554312768764,0.5789288324597005,0.0,1.0,0.0,0
1.5242612302099465,1.409312004891217,-0.48791134240564055,0.6802392945712061,-0.1773217836019292,1.0,0.0,0.0,1
-0.489747744574239,0.16947653927361783,-0.9273991490190314,1.9934042288117915,0.949919700716349,0.0,0.0,1.0,1
0.43741751235965715,-0.2009621059414065,-0.6910079803103136,1.193260321935293,0.9784574598130144,0.0,1.0,0.0,1
-0.3300692836578456,-0.5638407788050679,-0.644395637184651,1.9955154264552641,0.5075844347180374,1.0,0.0,0.0,1
-0.42793672744531064,-0.36728149767057566,-0.3547332191894615,1.0933303001442087,1.1639528939413386,0.0,1.0,0.0,1
-0.3094656112815264,-0.35216155296793566,-0.7575970419184032,1.2805231578655354,1.349448328069663,0.0,1.0,0.0,1
0.19532436193804545,0.320675986300147,3.9102961768086724,-2.443629485221911,-0.7195392064385694,0.0,0.0,1.0,1
-0.24765459415259802,0.025837064598408708,0.8072459058717006,-1.271211060546234,0.9641885802646817,0.0,1.0,0.0,0
0.11290967243279788,0.36603582040811006,1.7594694868673808,-1.8025291341537586,1.306641689424665,0.0,0.0,1.0,1
0.26743721525511877,-0.04976265891483438,0.5442191125197471,-1.236024433155007,1.2352972916830018,0.0,0.0,1.0,0
0.3704555771366563,0.32823595865150995,-0.26816743909894514,0.4388590306673901,-0.19159066315026185,0.0,1.0,0.0,0
1.1121877826837674,0.6759946868125313,-0.5411825916921121,0.3600409853110417,0.3078201210413804,0.0,1.0,0.0,1
-0.7369918130899231,0.16191656692229783,-0.5178764201292808,0.28755653288511435,1.4635993644563239,0.0,1.0,0.0,1
-2.01441950042107,-2.1665549172863714,-0.4812524362448316,0.718240852153731,1.2781039303279997,0.0,1.0,0.0,1
